codes,description,co,co_nwa,co_sib,co_ptw,co_sing,persons,records
38940,"Port St. Lucie-Fort Pierce, FL",0.37147409237492124,0.2723562820070345,0.22986804890409804,0.22986804890409804,0.17349540438052688,1.011744217215597e-4,99
39140,"Prescott, AZ",0.16005933853159812,0.12110330833943743,0.08549387726660083,0.013729856371804735,0.013729856371804735,5.907799170004259e-5,68
39300,"Providence-Warwick, RI-MA",0.2891280445423101,0.20401907137852512,0.16350757878687627,0.09317863213843305,0.06757687887867739,4.4492857042731615e-4,1468
39340,"Provo-Orem, UT",0.3291963845987448,0.15687484631507273,0.09098683473632617,0.051915130585062794,0.08951376644370002,6.707705493844657e-5,171
39540,"Racine, WI",0.1290016501140141,0.06976556539432432,0.03134861144496652,0.03134861144496652,0.0976530386690476,2.6139598835189788e-5,30
39580,"Raleigh, NC",0.4057360253016421,0.3511327474606207,0.24232626310908603,0.17283997809862126,0.080787060553977,2.6621034631979805e-4,287
39740,"Reading, PA",0.22591021603434372,0.0998559765315585,0.021121270711919198,0.021121270711919198,0.05311176311687148,5.85399249032543e-5,64
39820,"Redding, CA",0.31729071485902727,0.2581932229761172,0.2581932229761172,0.21701894960480544,0.044775205766684104,8.061014856087636e-5,91
40060,"Richmond, VA",0.29834568655105786,0.2211669344125984,0.14506826950651736,0.11659665887313826,0.0800348790160131,2.810570042727628e-4,292
40140,"Riverside-San Bernardino-Ontario, CA",0.24439037301287098,0.1291660167599374,0.09645528860855904,0.06595918020390742,0.034863918838373795,6.627173907575629e-4,702
40220,"Roanoke, VA",0.3891508870650625,0.1395013408216185,0.1395013408216185,0.10545253580250968,0,6.189703864856634e-5,68
40380,"Rochester, NY",0.28705196310866327,0.17546411573262055,0.12155658693637948,0.0975735747146831,0.12335001060124558,2.989243155264345e-4,313
40420,"Rockford, IL",0.3770480826277297,0.2786777668154226,0.10468310806604375,0.026772339210519688,0.08038026844355114,6.384190539012267e-5,76
40900,"Sacramento-Arden Arcade-Roseville, CA",0.2882625803466147,0.1959716030299738,0.13770743053857043,0.07009749852747933,0.06507742108716368,5.148383023854808e-4,542
40980,"Saginaw, MI",0.40922901637541503,0.29311497003695786,0.29311497003695786,0.18396411256585066,0.16169828584799686,4.139002338563022e-5,45
41100,"St. George, UT",0.22022813688822399,0.14064699319793095,0.14064699319793095,0.02633732656336304,0.05293216519481902,1.4618300098876835e-5,38
41180,"St. Louis, MO-IL",0.29654486537883523,0.2069747210485272,0.16523317542878802,0.12944753540319326,0.09455337903225447,6.735483043131948e-4,744
41420,"Salem, OR",0.2860410322599125,0.18222175675150393,0.17003416357534046,0.1607434172103632,0.10323757495666014,7.027622369486347e-5,124
41500,"Salinas, CA",0.03937683042010005,0.01973691223646734,0.01973691223646734,0.01973691223646734,0,4.228623617807987e-5,48
41540,"Salisbury, MD",0.17583904177643508,0.09452339256735239,0.06190318422897966,0.03943720618723388,0.03905676213127639,1.0466412507301587e-4,352
41620,"Salt Lake City, UT",0.31739165602307884,0.21109446276750068,0.1417903424554205,0.07643346679914043,0.025239715804913933,2.54056662599817e-4,649
41700,"San Antonio, TX",0.3175296678801754,0.23705209430717664,0.15433847342784834,0.10754987941958222,0.06589141366585075,5.338947529476313e-4,542
41740,"San Diego-Carlsbad-San Marcos, CA",0.23382155616267414,0.1969308512352419,0.14668250208768008,0.09696723486218517,0.039785248043251356,5.311844666565228e-4,583
41860,"San Francisco-Oakland-Fremont, CA",0.25705200384768623,0.15353730918158986,0.10134851130051126,0.08545097201643821,0.03308784307560561,8.405461268714672e-4,911
41940,"San Jose-Sunnyvale-Santa Clara, CA",0.19694410926915856,0.09873548608334556,0.06836609218278585,0.04531390500564644,0,2.8264207805741697e-4,298
42020,"San Luis Obispo-Paso Robles, CA",0.1745059411000885,0.16247739227039923,0.16247739227039923,0.15036681519615405,0,6.224482455116467e-5,72
42100,"Santa Cruz-Watsonville, CA",0.29972503518890053,0.2697535229412372,0.2697535229412372,0.16523814680200222,0,5.316851536865022e-5,64
42140,"Santa Fe, NM",0.14406927714275247,0.037018416279469786,0.037018416279469786,0.011088252433803195,0.05503786150729452,2.0295420333444257e-5,82
42200,"Santa Maria-Santa Barbara, CA",0.14283921414314354,0.015250891906609195,0.015250891906609195,0.015250891906609195,0.0620692651014184,5.446348004033803e-5,56
42220,"Santa Rosa-Petaluma, CA",0.23717736069349862,0.2058340811616501,0.18788131097755958,0.18788131097755958,0.049296049715939025,9.126747497434695e-5,110
42340,"Savannah, GA",0.1326698138223791,0.08720288826639569,0.03430065849441218,0.010864179761402967,0.05808314291926088,6.377295354523267e-5,75
42540,"Scranton--Wilkes-Barre, PA",0.1888152322027554,0.10686351341100407,0.07781892397555984,0.07781892397555984,0.042703088704566884,1.0165866498731399e-4,114
42660,"Seattle-Tacoma-Bellevue, WA",0.29678624483732496,0.20342654812378444,0.11705216922193082,0.0828765325863782,0.04733953680666833,6.38898845348443e-4,763
43300,"Sherman-Dennison, TX",0.3462735970795357,0.17764149548748345,0.0551410565171708,0.03849576500653981,0.04557926998221666,5.286241028253879e-5,55
43340,"Shreveport-Bossier City, LA",0.3546456359738188,0.32483778737983204,0.20042764552727152,0.15272911249814675,0.13990107026802698,9.019425634302567e-5,249
43620,"Sioux Falls, SD",0.30779559003137025,0.2777077445692619,0.22690404452898416,0.16153033851591161,0.0037943006347971086,1.1124703593776364e-4,753
43780,"South Bend-Mishawaka, IN-MI",0.25565946367654346,0.25565946367654346,0.15717837207338953,0.13708911755441422,0,5.0173236366975006e-5,62
43900,"Spartanburg, SC",0.17336449194879594,0.1421886402939673,0.08138223490754998,0.08138223490754998,0.009247058851990727,7.351049157364654e-5,107
44060,"Spokane-Spokane Valley, WA",0.3480025356265198,0.2675428894500061,0.21457392278080545,0.023110257446381833,0.010118987108003788,1.439860940394692e-4,185
44100,"Springfield, IL",0.13673168549960812,0.09797893455304743,0,0,0,9.458823204294692e-5,108
44140,"Springfield, MA",0.31741941405026736,0.275425744235627,0.1593835994922878,0.09824116745098242,0.12759632301208512,2.011850066250298e-4,299
44180,"Springfield, MO",0.2372741660749503,0.19231975789416048,0.11102324580811106,0.08568613264720844,0.0695905281428298,1.1097285330806956e-4,128
44700,"Stockton, CA",0.46231559710056147,0.2435603784116536,0.18501820186749704,0.1341617926941596,0.07469378176968827,1.4510846292855695e-4,160
45060,"Syracuse, NY",0.2749467688147968,0.19570630637587333,0.1251545033635778,0.04598814451627106,0.10711825339884462,2.145635172064324e-4,230
45220,"Tallahassee, FL",0.1268562107568058,0.09538750652983641,0.09538750652983641,0.09538750652983641,0.04606396245464049,9.484542878001287e-5,95
45300,"Tampa-St. Petersburg-Clearwater, FL",0.236274933159785,0.1878604661096451,0.15395000628479688,0.09478294626267035,0.07059239806928463,8.689909624126993e-4,915
45460,"Terre Haute, IN",0.3592803408267532,0.16048811710171604,0.07014525906854258,0.07014525906854258,0.12410184002921829,6.250797793961835e-5,71
45780,"Toledo, OH",0.2348307881028854,0.12322059163784876,0.12322059163784876,0.11543916157945115,0.04091366352465445,1.279563525751328e-4,135
45820,"Topeka, KS",0.2489604411209448,0.1169878942069065,0.07273769323655423,0.06082175888969207,0,4.283376738813852e-5,95
45940,"Trenton, NJ",0.15895395839764742,0.15895395839764742,0.15895395839764742,0.15895395839764742,0.15895395839764742,5.2043491268352356e-5,61
46060,"Tucson, AZ",0.3071152955222458,0.20526485532730868,0.11930133128630444,0.07628406743556232,0.0927981472013258,2.0875140926948069e-4,237
46140,"Tulsa, OK",0.32800594883077155,0.2390411662849959,0.2122460120557815,0.1592350400117991,0.05913402862557735,2.5391259073801804e-4,489
46340,"Tyler, TX",0.309793985250568,0.13860276611893182,0.10620139001240156,0.10620139001240156,0.14095083476941506,5.895526199168161e-5,60
46520,"Urban Honolulu, HI",0.28897209346448915,0.16176300234915755,0.11653518099844742,0.09067609712343103,0.04043313381800911,1.6012114861413122e-4,833
46540,"Utica-Rome, NY",0.22032602514102845,0.16483741364665178,0.13297486218228136,0.12092968349112249,0.09008503723657765,8.516579175407635e-5,92
46700,"Vallejo-Fairfield, CA",0.2988440554452651,0.22492597255488675,0.15708579895572025,0.08053020225635125,0.030271026259164228,8.331774500567492e-5,93
47220,"Vineland-Bridgeton, NJ",0.2585936897705698,0.22206640075092046,0.08357800335399475,0.08357800335399475,0,2.1644579002371996e-5,25
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",0.30615438907373715,0.2089751659095949,0.1853672035532346,0.13990825262084158,0.07466460921447045,2.629244104384814e-4,277
47300,"Visalia-Porterville, CA",0.3652741140780775,0.14224299948779057,0.09530101196347925,0.07373256112945203,0.04694198752431133,7.952778262637481e-5,85
47380,"Waco, TX",0.2224041799425002,0.2224041799425002,0.0984787118336784,0.0984787118336784,0.024264125042007343,4.0962201942420975e-5,44
47580,"Warner Robins, GA",0.282350051237246,0.15011620383582747,0.15011620383582747,0.15011620383582747,0.13223384740141853,2.8849962475580657e-5,30
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.26009039640550463,0.17832834247699067,0.15360779732028726,0.12275148521929413,0.04533525102242403,9.154629275429057e-4,1951
47940,"Waterloo-Cedar Falls, IA",0.24944774146094256,0.17082357336250648,0.08429804450872964,0,0.0446411112733993,3.694118846999646e-5,69
48060,"Watertown-Fort Drum, NY",0.19299404377254628,0.15248047554795557,0.09431393613144047,0.09431393613144047,0.059299996285220535,7.423526643073629e-5,84
48140,"Wausau, WI",0,0,0,0,0,3.473196419057258e-5,40
48620,"Wichita, KS",0.4073994384375074,0.3262570064793887,0.26670881982443045,0.20705642865598536,0.1680088745114681,1.2761091021666173e-4,270
48660,"Wichita Falls, TX",0.17714762214235968,0.17714762214235968,0.10696100335056585,0.02721433701775995,0.01410180075756946,7.768816094534958e-5,80
48700,"Williamsport, PA",0.2478211891959416,0.21345638962189276,0.21345638962189276,0.12490143445082123,0,6.677392605452395e-5,79
49020,"Winchester, VA-WV",0.4015576116093863,0.29884115698715186,0.1420681986697095,0.06396950393238277,0.024244029996295963,4.1292766975571775e-5,49
49180,"Winston-Salem, NC",0.31869690616510604,0.2855496838860732,0.22982023830519166,0.12350416825008505,0.030180192192558502,2.3860421483118125e-4,256
49340,"Worcester, MA-CT",0.2674676590177496,0.20849345306609304,0.16399862808225898,0.09395215775380242,0.0630814266211161,3.560027992091709e-4,514
49620,"York-Hanover, PA",0.3128787732715138,0.2137414200255005,0.2137414200255005,0.17677441348598943,0.0365880996706018,8.513771191432352e-5,89
49660,"Youngstown-Warren-Boardman, OH-PA",0.21528391307668857,0.16354395954695253,0.1574706952839885,0.09719117219119673,0.1058508638577013,1.583113779225339e-4,172
49740,"Yuma, AZ",0.33158588264658057,0.23589578546363915,0.23589578546363915,0.16066976507639694,0.16066976507639694,4.5968231358616975e-5,51
